,scenario,specie,mean_max_forcing,max_forcing_std,min_year,max_year,year_range,cv_at_maxforcing_year,cv_300,cv_350,cv_400
190,low,Neg_o3N2O,2.0959864856115367e-05,1.9464407127173577e-06,1754,1754,0,0.0,0.06088911509422833,0.1926727976872755,0.29258900523008646
191,low,Neg_o3VOC,0.008511589982240022,0.008659316427922795,1997,2250,253,0.24161524023929645,0.37234213472271327,0.7857491793733916,0.967236694715886
192,low,Neg_o3ariNOx,0.0033890263196229447,0.013536550866415274,1796,2007,211,0.0,0.42085910632023965,0.5923488553388043,0.5853669612274552
193,low,OC,0.0,0.0,1750,1750,0,0.0,0.0,0.0,0.0
194,low,SF6,0.014333403511325367,0.0016091305699809668,2231,2231,0,0.6240235745147782,0.1312844307566094,0.34755996658302474,0.4960409183408157
195,low,SO2F2,0.0007090942769647224,7.960602498638366e-05,2035,2035,0,0.15912124553021123,0.1781386380466636,0.3185261810679258,0.4676965977337655
196,low,Solar,0.15096113435898798,0.04615365058017509,1812,1959,147,0.0,7.993087008935313e-17,7.931150842922247e-17,8.038727616549208e-17
197,low,Sulfur,0.0,0.0,1750,1750,0,0.0,0.0,0.0,0.0
198,low,VOC,0.0,0.0,1750,1750,0,0.0,0.0,0.0,0.0
199,low,Volcanic,0.2461563558940813,0.03671869934656727,1876,1876,0,0.0,0.0,0.0,0.0
200,low,allCH4,0.9495734804300907,0.09166206000745551,2029,2032,3,0.2860876425637494,0.1604187332088756,0.5632069698281134,0.6863548753826292
201,low,ariNH3,6.343637373048446e-05,4.281092484100749e-06,1752,1752,0,0.0,0.09076416382435866,0.17142506563052437,0.16949831329045878
202,low,c-C4F8,0.0006724791038425321,7.549544550332449e-05,2218,2218,0,0.3222673248024002,0.09525522388427325,0.20336104487767148,0.26095810557160526
203,low,o3CO,0.04249580960347724,0.04573590949644305,1997,2250,253,0.030501431818847468,0.12500572772779733,0.34932982084056635,0.5396324211216271
204,low,o3N2O,0.42005481261301564,0.039960951082203475,2178,2181,3,0.39486695062832017,0.06088911509422833,0.1926727976872755,0.29258900523008646
205,low,o3VOC,0.05382796151376643,0.04020678486986074,1997,2250,253,0.0016416178329829295,0.37234213472271327,0.7857491793733916,0.967236694715886
206,low,o3ariNOx,0.16561186980105344,0.09606159350515654,1796,2007,211,0.0,0.42085910632023965,0.5923488553388043,0.5853669612274552
207,medium-extension,Aerosol-cloud interactions,0.2130459725275076,0.21073577469532637,1992,2251,259,0.28267622774441736,0.5395961332601856,1.3978593773950894,0.8842027489155488
208,medium-extension,Aerosol-radiation interactions,0.008113051891183155,0.027066949550722384,1750,2300,550,0.0645622044478375,0.33172572332284256,0.6574922571436674,0.6721140131277816
209,medium-extension,BC,0.0,0.0,1750,1750,0,0.0,0.0,0.0,0.0
210,medium-extension,C2F6,0.0023249739752237045,0.0002610117474880672,2244,2244,0,0.22247874322136094,0.061012062366508,0.1383118207821652,0.178427576174508
211,medium-extension,C3F8,0.00040086794746265223,4.5003189108434745e-05,2229,2229,0,0.3248891497464548,0.11682482582709387,0.2690815006812879,0.33755850773541446
212,medium-extension,C4F10,0.00012410517322991918,1.3932589561108418e-05,2223,2223,0,0.21338838346170527,0.07573732468446479,0.17893364984525284,0.22756932099322533
213,medium-extension,C5F12,8.073970770736144e-05,9.064192728585918e-06,2222,2222,0,0.11785841547654,0.039848109448653087,0.09545138800705495,0.12249097962514396
214,medium-extension,C6F14,0.00024424620859595886,2.7420147667172166e-05,2235,2235,0,0.31595946683673876,0.09005080830315425,0.2017918964766011,0.2611387340009633
215,medium-extension,C7F16,0.00011179527597285668,1.2550626653693387e-05,2240,2240,0,0.44953104319760656,0.2544110960377605,0.7882087664510135,1.066714917198279
216,medium-extension,C8F18,6.274370626074615e-05,7.043882894826642e-06,2236,2236,0,0.2780616677227604,0.14558844956085096,0.4063698505429585,0.5402007576886776
217,medium-extension,CCl4,0.017904368121827496,0.0020100226759304667,1991,1991,0,0.0,8.361275844713372e-17,7.027681288938032e-17,6.830162751375058e-17
218,medium-extension,CF4,0.009292636191490159,0.001043231983221804,2249,2249,0,0.22149659220067608,0.049562323778115806,0.11808195457841016,0.16670533041475744
219,medium-extension,CFC-11,0.07885625706597478,0.008852748321700219,1994,1994,0,0.0,9.25497141466881e-17,9.514909232300908e-17,9.003127785598934e-17
220,medium-extension,CFC-113,0.02542826226607193,0.002854687940760159,1996,1996,0,0.0,7.489958762641313e-17,8.047095686109686e-17,9.081095029996396e-17
221,medium-extension,CFC-114,0.005225246567944705,0.0005866090340318961,2005,2005,0,0.0,7.496915853342023e-17,7.028025697949665e-17,8.951681280479672e-17
222,medium-extension,CFC-115,0.002522677598047526,0.0002832068209073311,2087,2087,0,0.0,7.626965056397058e-17,7.366810068136733e-17,7.602297646723512e-17
223,medium-extension,CFC-12,0.19591690335265904,0.021994488476632556,2003,2003,0,0.0,7.111493423671845e-17,8.665173873332048e-17,7.423731841999466e-17
224,medium-extension,CH2Cl2,0.0009468635545453386,0.00010629904404881014,2023,2023,0,0.19710640140174077,0.7358690483752609,0.7795026473492691,0.9129781845889717
225,medium-extension,CH3Br,1.6195778795293137e-05,1.8182089650628927e-06,1998,1998,0,0.0,1.942122969646081,4.48420183067106,0.07084737467088392
226,medium-extension,CH3CCl3,0.009207357679163357,0.001033658244434702,1992,1992,0,0.0,8.949141715837093e-17,8.930998022143588e-17,9.346945416870246e-17
227,medium-extension,CH3Cl,0.00046847974481736485,5.259358520164891e-05,1999,1999,0,0.0,0.8838143636317678,1.166592693078135,0.11415243430808268
228,medium-extension,CHCl3,0.000412422742906246,4.6300380983586585e-05,1990,1990,0,0.0,0.9773574613420122,0.5240720919633217,2.3947187742773024
229,medium-extension,CO,0.0,0.0,1750,1750,0,0.0,0.0,0.0,0.0
230,medium-extension,CO2,5.297699302008083,0.8045138891173024,2134,2194,60,0.5133160143795251,0.09269289179362543,0.37223260233104977,0.5860924119754728
231,medium-extension,CO2 AFOLU,0.0,0.0,1750,1750,0,0.0,0.0,0.0,0.0
232,medium-extension,CO2 FFI,0.0,0.0,1750,1750,0,0.0,0.0,0.0,0.0
233,medium-extension,Equivalent effective stratospheric chlorine,0.0,0.0,1750,1750,0,0.0,0.0,0.0,0.0
234,medium-extension,HCFC-141b,0.003960414293553439,0.00044461343075362413,2023,2023,0,0.0,6.259721932700995e-17,9.386523185318607e-17,6.914206209053439e-17
235,medium-extension,HCFC-142b,0.004350930962721088,0.0004884545400859814,2017,2017,0,0.0,6.467329763901065e-17,8.19503257870109e-17,9.051626319984419e-17
236,medium-extension,HCFC-22,0.05401602758380894,0.006064075513213891,2024,2024,0,0.0,8.814685390910067e-17,8.858616703404291e-17,6.957482669128096e-17
237,medium-extension,HFC-125,0.04442134973625504,0.004986935012605003,2106,2106,0,0.701342858309501,0.4812894437537826,0.7570913335577472,0.822737699635674
238,medium-extension,HFC-134a,0.022277531472167433,0.0025009731210911116,2032,2032,0,0.2188127537964515,0.48269085162938646,0.8066311723437566,0.848042099665849
239,medium-extension,HFC-143a,0.02876983730789635,0.003229827770420052,2123,2123,0,0.7570136036401898,0.4250845901379287,0.7140476589775011,0.7949197236180555
240,medium-extension,HFC-152a,0.000880633058644607,9.88637188983909e-05,2011,2011,0,0.0,0.7723192159693928,0.8217238819231002,0.8295889002130735
241,medium-extension,HFC-227ea,0.0009277866360833695,0.00010415738574316537,2059,2059,0,0.34346022965291256,0.3622088182755909,0.6787329096257527,0.7920285237691725
242,medium-extension,HFC-23,0.006234803943909879,0.0006999463606851045,2023,2023,0,0.0,0.0073813037649500465,0.009806724442157357,0.009806724442157412
243,medium-extension,HFC-236fa,0.0006047182329400163,6.788831376161226e-05,2187,2187,0,0.7958527909367198,0.34424984183827156,0.631912725270764,0.7184932126248261
244,medium-extension,HFC-245fa,0.002638880350130622,0.0002962522501066894,2099,2099,0,0.616889311839562,0.6767069242497908,0.8069562321506037,0.8294445163532528
245,medium-extension,HFC-32,0.002596341324326749,0.0002914766330116892,2017,2017,0,0.0,0.5141339334814887,0.824317827065665,0.8243178270656648
246,medium-extension,HFC-365mfc,0.0003016615600960202,3.386584615127272e-05,2031,2031,0,0.26492005681644837,0.6099900870643119,0.8053150556985641,0.8293878787607202
247,medium-extension,HFC-4310mee,0.00011083441996213606,1.2442756755313787e-05,2026,2026,0,0.006832533672888721,0.3392465735370145,0.7645951781795033,0.8472194636982591
248,medium-extension,Halon-1211,0.0013239894089321475,0.00014863684194478888,2006,2006,0,0.0,8.516447019354022e-17,7.413181186402018e-17,6.838705000256174e-17
249,medium-extension,Halon-1301,0.0010685890352025084,0.00011996447891334279,2039,2039,0,0.0,6.923426459933391e-17,8.860587558617324e-17,7.95439817128015e-17
250,medium-extension,Halon-2402,0.00015190793174458877,1.705384883636737e-05,2005,2005,0,0.0,6.949198218419309e-17,9.09577650690916e-17,8.13140977266425e-17
251,medium-extension,Land use,1.890954827044064e-05,0.0005483768998427784,1750,2057,307,0.10629307554510256,0.014771647243459512,0.11198995329643693,0.17906510360413289
252,medium-extension,Light absorbing particles on snow and ice,0.09156254864234023,0.05704844364206408,2011,2251,240,9.885114119267157e-05,0.5388643793069666,1.1044266727615155,1.7706645434182646
253,medium-extension,NF3,0.0009649702841470782,0.00010833178470956941,2141,2141,0,0.6431123159734278,0.13418044948839103,0.354479939880612,0.5239097685192138
254,medium-extension,NH3,0.0,0.0,1750,1750,0,0.0,0.0,0.0,0.0
255,medium-extension,NOx,0.0,0.0,1750,1750,0,0.0,0.0,0.0,0.0
256,medium-extension,Neg_allCH4,9.811977388775332e-05,9.435730651225825e-06,1753,1753,0,0.0,0.1604187332088756,0.5632069698281134,0.6863548753826292
257,medium-extension,Neg_ariNH3,0.042075351445193705,0.002839513992448711,2050,2050,0,0.14361581668336926,0.09076416382435866,0.17142506563052437,0.16949831329045878
258,medium-extension,Neg_o3CO,0.024161238854087587,0.02950157194015109,1997,2250,253,0.11797399187993164,0.12500572772779733,0.34932982084056635,0.5396324211216271
259,medium-extension,Neg_o3N2O,2.0959864856115367e-05,1.9464407127173577e-06,1754,1754,0,0.0,0.06088911509422833,0.1926727976872755,0.29258900523008646
260,medium-extension,Neg_o3VOC,0.008221860360525282,0.008638053965978124,1997,2250,253,0.24161524023929645,0.37234213472271327,0.7857491793733916,0.967236694715886
261,medium-extension,Neg_o3ariNOx,0.0033890263196229447,0.013536550866415274,1796,2007,211,0.0,0.42085910632023965,0.5923488553388043,0.5853669612274552
262,medium-extension,OC,0.0,0.0,1750,1750,0,0.0,0.0,0.0,0.0
263,medium-extension,SF6,0.012929921234217495,0.0014515695109668719,2226,2226,0,0.6240235745147782,0.1312844307566094,0.34755996658302474,0.4960409183408157
264,medium-extension,SO2F2,0.000961221987586657,0.00010791098454330302,2059,2059,0,0.15912124553021123,0.1781386380466636,0.3185261810679258,0.4676965977337655
265,medium-extension,Solar,0.15096113435898798,0.04615365058017509,1812,1959,147,0.0,7.993087008935313e-17,7.931150842922247e-17,8.038727616549208e-17
266,medium-extension,Sulfur,0.0,0.0,1750,1750,0,0.0,0.0,0.0,0.0
267,medium-extension,VOC,0.0,0.0,1750,1750,0,0.0,0.0,0.0,0.0
268,medium-extension,Volcanic,0.2461563558940813,0.03671869934656727,1876,1876,0,0.0,0.0,0.0,0.0
269,medium-extension,allCH4,1.0243753723993998,0.09860577167088426,2041,2048,7,0.2860876425637494,0.1604187332088756,0.5632069698281134,0.6863548753826292
270,medium-extension,ariNH3,6.343637373048446e-05,4.281092484100749e-06,1752,1752,0,0.0,0.09076416382435866,0.17142506563052437,0.16949831329045878
271,medium-extension,c-C4F8,0.0012207451105064266,0.00013704618543101697,2234,2234,0,0.3222673248024002,0.09525522388427325,0.20336104487767148,0.26095810557160526
272,medium-extension,o3CO,0.0421345118007702,0.045978096079154616,1997,2250,253,0.030501431818847468,0.12500572772779733,0.34932982084056635,0.5396324211216271
273,medium-extension,o3N2O,0.467948051400047,0.04511889307952697,2100,2116,16,0.39486695062832017,0.06088911509422833,0.1926727976872755,0.29258900523008646
274,medium-extension,o3VOC,0.0538136333657062,0.04022464141168261,1997,2250,253,0.0016416178329829295,0.37234213472271327,0.7857491793733916,0.967236694715886
275,medium-extension,o3ariNOx,0.16561186980105344,0.09606159350515654,1796,2007,211,0.0,0.42085910632023965,0.5923488553388043,0.5853669612274552
276,medium-overshoot,Aerosol-cloud interactions,0.2130459725275076,0.21073577469532637,1992,2251,259,0.28267622774441736,0.5395961332601856,1.3978593773950894,0.8842027489155488
277,medium-overshoot,Aerosol-radiation interactions,0.00811216652728023,0.027066882188015343,1750,2300,550,0.0645622044478375,0.33172572332284256,0.6574922571436674,0.6721140131277816
278,medium-overshoot,BC,0.0,0.0,1750,1750,0,0.0,0.0,0.0,0.0
279,medium-overshoot,C2F6,0.0023249739752237045,0.0002610117474880672,2244,2244,0,0.22247874322136094,0.061012062366508,0.1383118207821652,0.178427576174508
280,medium-overshoot,C3F8,0.00040086794746265223,4.5003189108434745e-05,2229,2229,0,0.3248891497464548,0.11682482582709387,0.2690815006812879,0.33755850773541446
281,medium-overshoot,C4F10,0.00012410517322991918,1.3932589561108418e-05,2223,2223,0,0.21338838346170527,0.07573732468446479,0.17893364984525284,0.22756932099322533
282,medium-overshoot,C5F12,8.073970770736144e-05,9.064192728585918e-06,2222,2222,0,0.11785841547654,0.039848109448653087,0.09545138800705495,0.12249097962514396
283,medium-overshoot,C6F14,0.00024424620859595886,2.7420147667172166e-05,2235,2235,0,0.31595946683673876,0.09005080830315425,0.2017918964766011,0.2611387340009633
284,medium-overshoot,C7F16,0.00011179527597285668,1.2550626653693387e-05,2240,2240,0,0.44953104319760656,0.2544110960377605,0.7882087664510135,1.066714917198279
285,medium-overshoot,C8F18,6.274370626074615e-05,7.043882894826642e-06,2236,2236,0,0.2780616677227604,0.14558844956085096,0.4063698505429585,0.5402007576886776
286,medium-overshoot,CCl4,0.017904368121827496,0.0020100226759304667,1991,1991,0,0.0,8.361275844713372e-17,7.027681288938032e-17,6.830162751375058e-17
287,medium-overshoot,CF4,0.009292636191490159,0.001043231983221804,2249,2249,0,0.22149659220067608,0.049562323778115806,0.11808195457841016,0.16670533041475744
288,medium-overshoot,CFC-11,0.07885625706597478,0.008852748321700219,1994,1994,0,0.0,9.25497141466881e-17,9.514909232300908e-17,9.003127785598934e-17
289,medium-overshoot,CFC-113,0.02542826226607193,0.002854687940760159,1996,1996,0,0.0,7.489958762641313e-17,8.047095686109686e-17,9.081095029996396e-17
290,medium-overshoot,CFC-114,0.005225246567944705,0.0005866090340318961,2005,2005,0,0.0,7.496915853342023e-17,7.028025697949665e-17,8.951681280479672e-17
291,medium-overshoot,CFC-115,0.002522677598047526,0.0002832068209073311,2087,2087,0,0.0,7.626965056397058e-17,7.366810068136733e-17,7.602297646723512e-17
292,medium-overshoot,CFC-12,0.19591690335265904,0.021994488476632556,2003,2003,0,0.0,7.111493423671845e-17,8.665173873332048e-17,7.423731841999466e-17
293,medium-overshoot,CH2Cl2,0.0009468635545453386,0.00010629904404881014,2023,2023,0,0.19710640140174077,0.7358690483752609,0.7795026473492691,0.9129781845889717
294,medium-overshoot,CH3Br,1.6195778795293137e-05,1.8182089650628927e-06,1998,1998,0,0.0,1.942122969646081,4.48420183067106,0.07084737467088392
295,medium-overshoot,CH3CCl3,0.009207357679163357,0.001033658244434702,1992,1992,0,0.0,8.949141715837093e-17,8.930998022143588e-17,9.346945416870246e-17
296,medium-overshoot,CH3Cl,0.00046847974481736485,5.259358520164891e-05,1999,1999,0,0.0,0.8838143636317678,1.166592693078135,0.11415243430808268
297,medium-overshoot,CHCl3,0.000412422742906246,4.6300380983586585e-05,1990,1990,0,0.0,0.9773574613420122,0.5240720919633217,2.3947187742773024
298,medium-overshoot,CO,0.0,0.0,1750,1750,0,0.0,0.0,0.0,0.0
299,medium-overshoot,CO2,5.016954473743401,0.6950923584148466,2129,2160,31,0.5133160143795251,0.09269289179362543,0.37223260233104977,0.5860924119754728
300,medium-overshoot,CO2 AFOLU,0.0,0.0,1750,1750,0,0.0,0.0,0.0,0.0
301,medium-overshoot,CO2 FFI,0.0,0.0,1750,1750,0,0.0,0.0,0.0,0.0
302,medium-overshoot,Equivalent effective stratospheric chlorine,0.0,0.0,1750,1750,0,0.0,0.0,0.0,0.0
303,medium-overshoot,HCFC-141b,0.003960414293553439,0.00044461343075362413,2023,2023,0,0.0,6.259721932700995e-17,9.386523185318607e-17,6.914206209053439e-17
304,medium-overshoot,HCFC-142b,0.004350930962721088,0.0004884545400859814,2017,2017,0,0.0,6.467329763901065e-17,8.19503257870109e-17,9.051626319984419e-17
305,medium-overshoot,HCFC-22,0.05401602758380894,0.006064075513213891,2024,2024,0,0.0,8.814685390910067e-17,8.858616703404291e-17,6.957482669128096e-17
306,medium-overshoot,HFC-125,0.04442134973625504,0.004986935012605003,2106,2106,0,0.701342858309501,0.4812894437537826,0.7570913335577472,0.822737699635674
307,medium-overshoot,HFC-134a,0.022277531472167433,0.0025009731210911116,2032,2032,0,0.2188127537964515,0.48269085162938646,0.8066311723437566,0.848042099665849
308,medium-overshoot,HFC-143a,0.02876983730789635,0.003229827770420052,2123,2123,0,0.7570136036401898,0.4250845901379287,0.7140476589775011,0.7949197236180555
309,medium-overshoot,HFC-152a,0.000880633058644607,9.88637188983909e-05,2011,2011,0,0.0,0.7723192159693928,0.8217238819231002,0.8295889002130735
310,medium-overshoot,HFC-227ea,0.0009277866360833695,0.00010415738574316537,2059,2059,0,0.34346022965291256,0.3622088182755909,0.6787329096257527,0.7920285237691725
311,medium-overshoot,HFC-23,0.006234803943909879,0.0006999463606851045,2023,2023,0,0.0,0.0073813037649500465,0.009806724442157357,0.009806724442157412
312,medium-overshoot,HFC-236fa,0.0006047182329400163,6.788831376161226e-05,2187,2187,0,0.7958527909367198,0.34424984183827156,0.631912725270764,0.7184932126248261
313,medium-overshoot,HFC-245fa,0.002638880350130622,0.0002962522501066894,2099,2099,0,0.616889311839562,0.6767069242497908,0.8069562321506037,0.8294445163532528
314,medium-overshoot,HFC-32,0.002596341324326749,0.0002914766330116892,2017,2017,0,0.0,0.5141339334814887,0.824317827065665,0.8243178270656648
315,medium-overshoot,HFC-365mfc,0.0003016615600960202,3.386584615127272e-05,2031,2031,0,0.26492005681644837,0.6099900870643119,0.8053150556985641,0.8293878787607202
316,medium-overshoot,HFC-4310mee,0.00011083441996213606,1.2442756755313787e-05,2026,2026,0,0.006832533672888721,0.3392465735370145,0.7645951781795033,0.8472194636982591
317,medium-overshoot,Halon-1211,0.0013239894089321475,0.00014863684194478888,2006,2006,0,0.0,8.516447019354022e-17,7.413181186402018e-17,6.838705000256174e-17
318,medium-overshoot,Halon-1301,0.0010685890352025084,0.00011996447891334279,2039,2039,0,0.0,6.923426459933391e-17,8.860587558617324e-17,7.95439817128015e-17
319,medium-overshoot,Halon-2402,0.00015190793174458877,1.705384883636737e-05,2005,2005,0,0.0,6.949198218419309e-17,9.09577650690916e-17,8.13140977266425e-17
320,medium-overshoot,Land use,1.890954827044064e-05,0.0005483768998427784,1750,2057,307,0.10629307554510256,0.014771647243459512,0.11198995329643693,0.17906510360413289
321,medium-overshoot,Light absorbing particles on snow and ice,0.09156254864234023,0.05704844364206408,2011,2251,240,9.885114119267157e-05,0.5388643793069666,1.1044266727615155,1.7706645434182646
322,medium-overshoot,NF3,0.0009649702841470782,0.00010833178470956941,2141,2141,0,0.6431123159734278,0.13418044948839103,0.354479939880612,0.5239097685192138
323,medium-overshoot,NH3,0.0,0.0,1750,1750,0,0.0,0.0,0.0,0.0
324,medium-overshoot,NOx,0.0,0.0,1750,1750,0,0.0,0.0,0.0,0.0
325,medium-overshoot,Neg_allCH4,9.811977388775332e-05,9.435730651225825e-06,1753,1753,0,0.0,0.1604187332088756,0.5632069698281134,0.6863548753826292
326,medium-overshoot,Neg_ariNH3,0.042075351445193705,0.002839513992448711,2050,2050,0,0.14361581668336926,0.09076416382435866,0.17142506563052437,0.16949831329045878
327,medium-overshoot,Neg_o3CO,0.024161238854087587,0.02950157194015109,1997,2250,253,0.11797399187993164,0.12500572772779733,0.34932982084056635,0.5396324211216271
328,medium-overshoot,Neg_o3N2O,2.0959864856115367e-05,1.9464407127173577e-06,1754,1754,0,0.0,0.06088911509422833,0.1926727976872755,0.29258900523008646
329,medium-overshoot,Neg_o3VOC,0.008221860360525282,0.008638053965978124,1997,2250,253,0.24161524023929645,0.37234213472271327,0.7857491793733916,0.967236694715886
330,medium-overshoot,Neg_o3ariNOx,0.0033890263196229447,0.013536550866415274,1796,2007,211,0.0,0.42085910632023965,0.5923488553388043,0.5853669612274552
331,medium-overshoot,OC,0.0,0.0,1750,1750,0,0.0,0.0,0.0,0.0
332,medium-overshoot,SF6,0.012929921234217495,0.0014515695109668719,2226,2226,0,0.6240235745147782,0.1312844307566094,0.34755996658302474,0.4960409183408157
333,medium-overshoot,SO2F2,0.000961221987586657,0.00010791098454330302,2059,2059,0,0.15912124553021123,0.1781386380466636,0.3185261810679258,0.4676965977337655
334,medium-overshoot,Solar,0.15096113435898798,0.04615365058017509,1812,1959,147,0.0,7.993087008935313e-17,7.931150842922247e-17,8.038727616549208e-17
335,medium-overshoot,Sulfur,0.0,0.0,1750,1750,0,0.0,0.0,0.0,0.0
336,medium-overshoot,VOC,0.0,0.0,1750,1750,0,0.0,0.0,0.0,0.0
337,medium-overshoot,Volcanic,0.2461563558940813,0.03671869934656727,1876,1876,0,0.0,0.0,0.0,0.0
338,medium-overshoot,allCH4,1.0243753723993998,0.09860577167088426,2041,2048,7,0.2860876425637494,0.1604187332088756,0.5632069698281134,0.6863548753826292
339,medium-overshoot,ariNH3,6.343637373048446e-05,4.281092484100749e-06,1752,1752,0,0.0,0.09076416382435866,0.17142506563052437,0.16949831329045878
340,medium-overshoot,c-C4F8,0.0012207451105064266,0.00013704618543101697,2234,2234,0,0.3222673248024002,0.09525522388427325,0.20336104487767148,0.26095810557160526
341,medium-overshoot,o3CO,0.0421345118007702,0.045978096079154616,1997,2250,253,0.030501431818847468,0.12500572772779733,0.34932982084056635,0.5396324211216271
342,medium-overshoot,o3N2O,0.467948051400047,0.04511889307952697,2100,2116,16,0.39486695062832017,0.06088911509422833,0.1926727976872755,0.29258900523008646
343,medium-overshoot,o3VOC,0.0538136333657062,0.04022464141168261,1997,2250,253,0.0016416178329829295,0.37234213472271327,0.7857491793733916,0.967236694715886
344,medium-overshoot,o3ariNOx,0.16561186980105344,0.09606159350515654,1796,2007,211,0.0,0.42085910632023965,0.5923488553388043,0.5853669612274552
345,verylow,Aerosol-cloud interactions,0.2940563186718299,0.30830593034482634,1992,2251,259,0.28267622774441736,0.5395961332601856,1.3978593773950894,0.8842027489155488
346,verylow,Aerosol-radiation interactions,0.009107265897280685,0.027180967744099175,1750,2300,550,0.0645622044478375,0.33172572332284256,0.6574922571436674,0.6721140131277816
347,verylow,BC,0.0,0.0,1750,1750,0,0.0,0.0,0.0,0.0
348,verylow,C2F6,0.0014289221368922961,0.0001604170489429912,2097,2097,0,0.22247874322136094,0.061012062366508,0.1383118207821652,0.178427576174508
349,verylow,C3F8,0.00020717079316851032,2.3257899369905407e-05,2039,2039,0,0.3248891497464548,0.11682482582709387,0.2690815006812879,0.33755850773541446
350,verylow,C4F10,8.007821372022658e-05,8.98993052033117e-06,2037,2037,0,0.21338838346170527,0.07573732468446479,0.17893364984525284,0.22756932099322533
351,verylow,C5F12,6.30294919673522e-05,7.075966448226929e-06,2038,2038,0,0.11785841547654,0.039848109448653087,0.09545138800705495,0.12249097962514396
352,verylow,C6F14,0.00012268796724305628,1.3773487818412126e-05,2089,2089,0,0.31595946683673876,0.09005080830315425,0.2017918964766011,0.2611387340009633
353,verylow,C7F16,4.800110803096195e-05,5.388814336005366e-06,2028,2028,0,0.44953104319760656,0.2544110960377605,0.7882087664510135,1.066714917198279
354,verylow,C8F18,3.664663157704304e-05,4.1141111467946885e-06,2028,2028,0,0.2780616677227604,0.14558844956085096,0.4063698505429585,0.5402007576886776
355,verylow,CCl4,0.017904368121827496,0.0020100226759304667,1991,1991,0,0.0,8.361275844713372e-17,7.027681288938032e-17,6.830162751375058e-17
356,verylow,CF4,0.006499338552307199,0.0007296441728518889,2246,2246,0,0.22149659220067608,0.049562323778115806,0.11808195457841016,0.16670533041475744
357,verylow,CFC-11,0.07885625706597478,0.008852748321700219,1994,1994,0,0.0,9.25497141466881e-17,9.514909232300908e-17,9.003127785598934e-17
358,verylow,CFC-113,0.02542826226607193,0.002854687940760159,1996,1996,0,0.0,7.489958762641313e-17,8.047095686109686e-17,9.081095029996396e-17
359,verylow,CFC-114,0.005225246567944705,0.0005866090340318961,2005,2005,0,0.0,7.496915853342023e-17,7.028025697949665e-17,8.951681280479672e-17
360,verylow,CFC-115,0.002522677598047526,0.0002832068209073311,2087,2087,0,0.0,7.626965056397058e-17,7.366810068136733e-17,7.602297646723512e-17
361,verylow,CFC-12,0.19591690335265904,0.021994488476632556,2003,2003,0,0.0,7.111493423671845e-17,8.665173873332048e-17,7.423731841999466e-17
362,verylow,CH2Cl2,0.0009468635545453386,0.00010629904404881014,2023,2023,0,0.19710640140174077,0.7358690483752609,0.7795026473492691,0.9129781845889717
363,verylow,CH3Br,1.6195778795293137e-05,1.8182089650628927e-06,1998,1998,0,0.0,1.942122969646081,4.48420183067106,0.07084737467088392
364,verylow,CH3CCl3,0.009207357679163357,0.001033658244434702,1992,1992,0,0.0,8.949141715837093e-17,8.930998022143588e-17,9.346945416870246e-17
365,verylow,CH3Cl,0.00046847974481736485,5.259358520164891e-05,1999,1999,0,0.0,0.8838143636317678,1.166592693078135,0.11415243430808268
366,verylow,CHCl3,0.000412422742906246,4.6300380983586585e-05,1990,1990,0,0.0,0.9773574613420122,0.5240720919633217,2.3947187742773024
367,verylow,CO,0.0,0.0,1750,1750,0,0.0,0.0,0.0,0.0
368,verylow,CO2,2.4497864226879758,0.18696772033983008,2034,2046,12,0.5133160143795251,0.09269289179362543,0.37223260233104977,0.5860924119754728
369,verylow,CO2 AFOLU,0.0,0.0,1750,1750,0,0.0,0.0,0.0,0.0
370,verylow,CO2 FFI,0.0,0.0,1750,1750,0,0.0,0.0,0.0,0.0
371,verylow,Equivalent effective stratospheric chlorine,0.0,0.0,1750,1750,0,0.0,0.0,0.0,0.0
372,verylow,HCFC-141b,0.003960414293553439,0.00044461343075362413,2023,2023,0,0.0,6.259721932700995e-17,9.386523185318607e-17,6.914206209053439e-17
373,verylow,HCFC-142b,0.004350930962721088,0.0004884545400859814,2017,2017,0,0.0,6.467329763901065e-17,8.19503257870109e-17,9.051626319984419e-17
374,verylow,HCFC-22,0.05401602758380894,0.006064075513213891,2024,2024,0,0.0,8.814685390910067e-17,8.858616703404291e-17,6.957482669128096e-17
375,verylow,HFC-125,0.01317210456633237,0.001478758071097617,2030,2030,0,0.701342858309501,0.4812894437537826,0.7570913335577472,0.822737699635674
376,verylow,HFC-134a,0.020453274154103033,0.002296174015582817,2025,2025,0,0.2188127537964515,0.48269085162938646,0.8066311723437566,0.848042099665849
377,verylow,HFC-143a,0.006862674371575676,0.0007704338410902825,2030,2030,0,0.7570136036401898,0.4250845901379287,0.7140476589775011,0.7949197236180555
378,verylow,HFC-152a,0.000880633058644607,9.88637188983909e-05,2011,2011,0,0.0,0.7723192159693928,0.8217238819231002,0.8295889002130735
379,verylow,HFC-227ea,0.0005966843752047519,6.69863977535632e-05,2029,2029,0,0.34346022965291256,0.3622088182755909,0.6787329096257527,0.7920285237691725
380,verylow,HFC-23,0.006234803943909879,0.0006999463606851045,2023,2023,0,0.0,0.0073813037649500465,0.009806724442157357,0.009806724442157412
